city_rate,outside_rate,min_fare,fixed_commission,percent_commission,client_discount,driver_gap_allowed,city_addresses,feasible_pct,scope
7.0,n/a_city,25.0,3.0,0.35,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,abs:2.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,abs:3.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,pct:0.1,4866,0.0446,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,abs:7.0,pct:0.15,4866,0.3607,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,abs:0.0,4866,0.6498,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,abs:2.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,abs:2.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,abs:3.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,abs:2.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,abs:3.0,4866,0.6498,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,abs:5.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,pct:0.1,4866,0.5921,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.35,pct:0.2,pct:0.15,4866,0.9996,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,abs:2.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,abs:3.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,pct:0.1,4866,0.0446,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,abs:7.0,pct:0.15,4866,0.3607,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,abs:0.0,4866,0.6498,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,abs:2.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,abs:2.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,abs:3.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,abs:2.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,abs:3.0,4866,0.6498,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,abs:5.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,pct:0.1,4866,0.5921,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,3.0,0.4,pct:0.2,pct:0.15,4866,0.9996,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,abs:0.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,abs:0.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,abs:2.0,4866,0.9846,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,abs:0.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,abs:2.0,4866,0.7982,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,abs:3.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,abs:5.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,pct:0.1,4866,0.9758,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.25,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,abs:0.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,abs:0.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,abs:2.0,4866,0.9846,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,abs:0.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,abs:2.0,4866,0.7982,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,abs:3.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,abs:5.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,pct:0.1,4866,0.9758,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.3,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,abs:0.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,abs:0.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,abs:2.0,4866,0.9846,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,abs:0.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,abs:2.0,4866,0.7982,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,abs:3.0,4866,0.9133,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,abs:5.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,pct:0.1,4866,0.9758,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.35,pct:0.2,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:3.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,abs:0.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:5.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,abs:0.0,4866,0.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,abs:7.0,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,abs:0.0,4866,0.9973,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,abs:2.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.1,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,abs:0.0,4866,0.7571,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,abs:2.0,4866,0.9846,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,abs:3.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,abs:5.0,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,pct:0.1,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.15,pct:0.15,4866,1.0,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.2,abs:0.0,4866,0.5641,CITY_ONLY_OWNER_ASSUMPTION
7.0,n/a_city,25.0,5.0,0.4,pct:0.2,abs:2.0,4866,0.7982,CITY_ONLY_OWNER_ASSUMPTION
